"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 25, 2021","49,150.0","48,900.0","49,200.0","48,500.0","9.43M","0.31%"
"Aug 24, 2021","49,000.0","48,750.0","49,200.0","48,400.0","16.21M","0.51%"
"Aug 23, 2021","48,750.0","50,300.0","50,800.0","48,750.0","26.00M","-3.47%"
"Aug 20, 2021","50,500.0","52,800.0","53,000.0","49,800.0","31.46M","-4.72%"
"Aug 19, 2021","53,000.0","52,500.0","53,300.0","52,100.0","18.77M","0.38%"
"Aug 18, 2021","52,800.0","53,000.0","53,500.0","52,500.0","12.91M","-0.94%"
"Aug 17, 2021","53,300.0","54,300.0","54,700.0","52,800.0","16.00M","-1.30%"
"Aug 16, 2021","54,000.0","52,300.0","54,400.0","52,100.0","30.30M","3.45%"
"Aug 13, 2021","52,200.0","52,000.0","52,200.0","51,100.0","15.40M","0.38%"
"Aug 12, 2021","52,000.0","52,400.0","53,000.0","52,000.0","11.78M","-0.57%"
"Aug 11, 2021","52,300.0","52,300.0","53,500.0","51,900.0","20.47M","0.00%"
"Aug 10, 2021","52,300.0","53,000.0","53,000.0","51,900.0","12.27M","-0.38%"
"Aug 09, 2021","52,500.0","51,500.0","52,700.0","51,300.0","15.21M","1.35%"
"Aug 06, 2021","51,800.0","52,500.0","53,200.0","51,800.0","16.08M","-1.33%"
"Aug 05, 2021","52,500.0","51,900.0","52,700.0","51,700.0","12.02M","0.96%"
"Aug 04, 2021","52,000.0","52,500.0","52,600.0","51,800.0","19.18M","0.39%"
"Aug 03, 2021","51,800.0","50,800.0","52,000.0","50,800.0","22.93M","1.97%"
"Aug 02, 2021","50,800.0","51,000.0","51,400.0","50,600.0","14.03M","-0.59%"
"Jul 30, 2021","51,100.0","50,700.0","51,600.0","50,500.0","16.93M","0.99%"
"Jul 29, 2021","50,600.0","50,100.0","50,800.0","50,000.0","12.54M","1.81%"
"Jul 28, 2021","49,700.0","49,750.0","50,300.0","49,500.0","7.47M","-0.10%"
"Jul 27, 2021","49,750.0","50,000.0","50,300.0","49,550.0","13.27M","1.53%"
"Jul 26, 2021","49,000.0","49,000.0","49,650.0","48,700.0","14.42M","-1.01%"
"Jul 23, 2021","49,500.0","50,600.0","51,100.0","49,500.0","20.07M","-3.13%"
"Jul 22, 2021","51,100.0","50,100.0","51,500.0","49,800.0","13.89M","1.59%"
"Jul 21, 2021","50,300.0","50,600.0","51,400.0","49,600.0","18.60M","1.62%"
"Jul 20, 2021","49,500.0","48,300.0","49,600.0","47,000.0","23.86M","3.13%"
