"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 28, 2021","27,500","27,500","27,500","27,300","9.60K","0.00%"
"Sep 27, 2021","27,500","27,700","27,700","27,500","16.20K","-0.72%"
"Sep 24, 2021","27,700","28,100","28,200","27,500","6.40K","-1.42%"
"Sep 23, 2021","28,100","27,800","28,100","27,800","10.00K","1.44%"
"Sep 22, 2021","27,700","28,200","28,200","27,700","5.91K","-1.77%"
"Sep 21, 2021","28,200","27,500","28,200","27,500","9.45K","0.71%"
"Sep 20, 2021","28,000","28,000","28,000","27,500","16.40K","-0.36%"
"Sep 17, 2021","28,100","27,000","28,100","27,000","35.00K","3.69%"
"Sep 16, 2021","27,100","27,000","27,300","26,600","13.81K","-1.81%"
"Sep 15, 2021","27,600","27,500","27,800","25,400","7.40K","-0.36%"
"Sep 14, 2021","27,700","28,500","28,500","27,500","22.81K","-2.46%"
"Sep 13, 2021","28,400","27,400","28,700","27,300","53.22K","3.65%"
"Sep 10, 2021","27,400","27,000","27,400","26,600","22.52K","1.48%"
"Sep 09, 2021","27,000","25,800","27,500","25,800","30.28K","7.57%"
"Sep 08, 2021","25,100","25,000","25,500","25,000","8.00K","-0.79%"
"Sep 07, 2021","25,300","25,300","25,600","25,300","7.80K","0.40%"
"Sep 06, 2021","25,200","25,100","25,600","25,100","11.51K","-1.18%"
"Sep 01, 2021","25,500","25,500","25,600","25,500","0.92K","0.79%"
"Aug 31, 2021","25,300","25,400","25,400","25,300","4.60K","-0.78%"
"Aug 30, 2021","25,500","25,400","25,500","24,800","2.90K","2.82%"
"Aug 27, 2021","24,800","24,900","25,000","24,800","3.71K","0.40%"
"Aug 26, 2021","24,700","24,500","24,800","24,500","4.10K","-3.52%"
"Aug 25, 2021","25,600","24,800","25,600","24,800","0.40K","3.23%"
"Aug 24, 2021","24,800","24,800","24,800","24,800","0.50K","-1.20%"
"Aug 23, 2021","25,100","24,800","25,100","24,800","8.15K","-0.40%"
"Aug 20, 2021","25,200","25,500","25,600","25,200","3.91K","-0.79%"
"Aug 19, 2021","25,400","25,300","25,400","25,300","0.80K","-0.39%"
"Aug 18, 2021","25,500","25,600","25,700","25,500","6.80K","-0.39%"
"Aug 17, 2021","25,600","25,600","25,600","25,400","9.60K","-1.54%"
"Aug 16, 2021","26,000","26,000","26,000","25,400","6.11K","0.00%"
"Aug 13, 2021","26,000","25,500","26,000","25,500","4.00K","2.36%"
"Aug 12, 2021","25,400","25,700","25,700","25,400","3.24K","-2.31%"
"Aug 11, 2021","26,000","25,800","26,300","25,800","2.12K","0.39%"
"Aug 10, 2021","25,900","26,000","26,000","25,900","0.60K","-0.38%"
"Aug 09, 2021","26,000","26,000","26,100","25,800","6.00K","0.00%"
"Aug 06, 2021","26,000","25,800","26,000","25,800","4.90K","1.96%"
"Aug 05, 2021","25,500","25,700","25,700","25,500","5.30K","-0.78%"
"Aug 04, 2021","25,700","25,700","25,700","25,700","0.50K","-0.77%"
"Aug 03, 2021","25,900","25,400","26,000","25,400","0.90K","0.39%"
