"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 24, 2021","32,750.0","32,900.0","33,200.0","32,650.0","11.18M","0.15%"
"Aug 23, 2021","32,700.0","32,700.0","33,450.0","32,650.0","19.70M","0.00%"
"Aug 20, 2021","32,700.0","34,300.0","34,750.0","32,000.0","23.43M","-4.66%"
"Aug 19, 2021","34,300.0","34,350.0","34,500.0","34,150.0","11.37M","-0.58%"
"Aug 18, 2021","34,500.0","34,700.0","34,800.0","34,300.0","11.15M","-0.29%"
"Aug 17, 2021","34,600.0","35,400.0","35,500.0","34,550.0","11.93M","-1.42%"
"Aug 16, 2021","35,100.0","34,300.0","35,450.0","34,100.0","21.66M","2.33%"
"Aug 13, 2021","34,300.0","34,400.0","34,600.0","33,700.0","12.21M","-0.29%"
"Aug 12, 2021","34,400.0","34,500.0","34,750.0","34,300.0","13.12M","0.29%"
"Aug 11, 2021","34,300.0","34,650.0","35,100.0","34,300.0","17.30M","-1.01%"
"Aug 10, 2021","34,650.0","34,950.0","34,950.0","34,450.0","12.04M","0.29%"
"Aug 09, 2021","34,550.0","34,100.0","34,600.0","33,950.0","15.50M","1.17%"
"Aug 06, 2021","34,150.0","34,350.0","34,900.0","34,100.0","18.94M","-0.15%"
"Aug 05, 2021","34,200.0","33,900.0","34,200.0","33,600.0","13.35M","0.59%"
"Aug 04, 2021","34,000.0","34,300.0","34,450.0","33,900.0","15.29M","-0.29%"
"Aug 03, 2021","34,100.0","33,750.0","34,100.0","33,250.0","22.28M","1.04%"
"Aug 02, 2021","33,750.0","33,800.0","34,200.0","33,650.0","25.10M","-1.89%"
"Jul 30, 2021","34,400.0","34,000.0","34,700.0","33,950.0","20.78M","1.47%"
"Jul 29, 2021","33,900.0","33,300.0","34,150.0","33,200.0","17.02M","3.04%"
"Jul 28, 2021","32,900.0","32,500.0","33,100.0","32,500.0","7.15M","1.23%"
"Jul 27, 2021","32,500.0","32,500.0","33,350.0","32,400.0","15.90M","1.09%"
"Jul 26, 2021","32,150.0","32,200.0","32,500.0","31,800.0","10.15M","-1.08%"
"Jul 23, 2021","32,500.0","33,150.0","33,700.0","32,500.0","16.26M","-2.99%"
"Jul 22, 2021","33,500.0","32,850.0","33,950.0","32,750.0","13.30M","1.98%"
"Jul 21, 2021","32,850.0","33,450.0","33,850.0","32,700.0","9.94M","-1.20%"
